Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
46_Melli.018	Bacteria	5449	104	58	54.95	21.47	87.10	936216	0	200	200	7877	7877	4681	4681	34171	34171	38.3	1.63	87.71	11	1119	50	36	13	4	1	0
46_Melli.019	Bacteria	5449	104	58	12.07	0.00	0.00	2741768	0	583	583	7481	7481	4702	4702	162451	162451	31.8	5.18	80.52	11	3257	97	7	0	0	0	0
46_Melli.020	Bacteria	5449	104	58	55.60	20.69	100.00	1818245	0	578	578	4132	4132	3145	3145	28031	28031	42.8	2.37	88.81	11	2212	60	34	6	4	0	0
46_Melli.021	Bacteria	5449	104	58	45.88	13.79	66.67	4762752	0	1242	1242	5428	5428	3834	3834	136906	136906	36.2	3.06	85.06	11	5435	64	36	2	1	0	1
46_Melli.022	Bacteria	5449	104	58	100.00	5.64	0.00	3422824	0	735	735	55384	55384	4656	4656	767032	767032	50.8	2.74	88.02	11	3517	0	98	6	0	0	0
46_Melli.023	Bacteria	5449	104	58	8.28	0.00	0.00	1321287	0	489	489	3103	3103	2702	2702	49692	49692	42.4	2.26	89.47	11	1331	96	8	0	0	0	0
46_Melli.024	Bacteria	5449	104	58	43.65	24.45	89.47	1490302	0	609	609	2866	2866	2447	2447	27164	27164	45.0	2.52	90.01	11	1865	68	21	13	2	0	0
46_Melli.025	Bacteria	5449	104	58	100.00	0.00	0.00	2317391	0	42	42	181803	181803	55175	55175	358166	358166	62.5	13.70	90.29	11	2104	0	104	0	0	0	0
46_Melli.026	Bacteria	5449	104	58	59.94	46.79	67.31	1684068	0	611	611	3430	3430	2756	2756	35791	35791	41.2	2.55	87.40	11	2188	44	33	16	10	1	0
46_Melli.027	Bacteria	5449	104	58	0.00	0.00	0.00	112244	0	74	74	1442	1442	1516	1516	5976	5976	44.9	6.99	94.89	11	74	104	0	0	0	0	0
46_Melli.028	Bacteria	5449	104	58	5.33	3.45	33.33	2139514	0	655	655	4132	4132	3266	3266	23310	23310	31.4	1.49	83.54	11	2861	100	3	0	1	0	0
46_Melli.029	Bacteria	5449	104	58	90.65	10.50	75.00	2587124	0	512	512	10728	10728	5052	5052	143031	143031	36.7	2.17	88.37	11	3039	17	81	5	1	0	0
46_Melli.030	Bacteria	5449	104	58	5.33	3.45	0.00	3117157	0	722	722	6736	6736	4317	4317	122006	122006	33.1	1.31	86.92	11	4071	100	3	0	1	0	0
46_Melli.031	Bacteria	5449	104	58	77.66	77.19	74.70	3445231	0	1316	1316	3229	3229	2617	2617	24945	24945	38.9	1.35	87.23	11	4730	37	35	16	11	4	1
46_Melli.032	Bacteria	5449	104	58	53.51	57.24	50.63	3066986	0	1345	1345	2546	2546	2280	2280	28748	28748	35.7	1.41	82.32	11	4480	66	22	4	7	3	2
46_Melli.033	Bacteria	5449	104	58	10.50	8.78	8.33	11147953	0	5079	5079	2407	2407	2194	2194	38494	38494	26.9	2.14	79.19	11	16046	97	4	2	0	0	1
46_Melli.034	Bacteria	5449	104	58	42.95	45.92	68.63	4227006	0	2242	2242	1949	1949	1885	1885	32955	32955	44.3	2.79	91.39	11	4999	67	11	20	3	2	1
46_Melli.035	Bacteria	5449	104	58	5.96	1.72	0.00	7596805	0	3576	3576	2226	2226	2124	2124	67582	67582	37.4	2.34	91.50	11	7322	96	7	1	0	0	0
46_Melli.036	Bacteria	5449	104	58	3.61	0.00	0.00	3035594	0	1448	1448	2179	2179	2096	2096	26821	26821	31.3	1.63	89.70	11	2678	101	3	0	0	0	0
46_Melli.037	Bacteria	5449	104	58	5.17	0.00	0.00	2775191	0	1334	1334	2282	2282	2080	2080	24740	24740	43.9	2.37	87.09	11	3826	101	3	0	0	0	0
46_Melli.038	Bacteria	5449	104	58	82.31	32.76	95.45	2808975	0	1296	1296	2373	2373	2167	2167	12126	12126	59.9	2.55	89.81	11	3509	25	61	16	2	0	0
46_Melli.039	Bacteria	5449	104	58	5.17	0.00	0.00	1209439	0	755	755	1563	1563	1601	1601	10226	10226	29.1	1.01	81.41	11	1989	101	3	0	0	0	0
46_Melli.040	Bacteria	5449	104	58	7.05	10.34	31.25	3365455	0	1619	1619	2139	2139	2078	2078	23741	23741	30.9	1.33	82.48	11	5011	99	3	1	0	0	1
46_Melli.041	Bacteria	5449	104	58	1.88	1.72	100.00	946575	0	565	565	1638	1638	1675	1675	12333	12333	31.6	1.20	85.96	11	1277	102	1	1	0	0	0
46_Melli.042	Bacteria	5449	104	58	85.97	7.29	3.33	4044097	0	1837	1837	2407	2407	2201	2201	35450	35450	30.0	2.99	82.22	11	5810	14	73	12	4	1	0
46_Melli.043	Bacteria	5449	104	58	3.61	3.45	100.00	2799890	0	1432	1432	1983	1983	1955	1955	19873	19873	33.3	1.34	82.55	11	4341	101	2	0	1	0	0
46_Melli.044	Bacteria	5449	104	58	91.38	14.50	8.11	5321908	0	2505	2505	2287	2287	2124	2124	52801	52801	53.5	3.41	85.98	11	7289	6	75	16	7	0	0
46_Melli.045	Bacteria	5449	104	58	87.07	67.36	4.38	9314275	0	4741	4741	1949	1949	1964	1964	102798	102798	39.9	3.09	80.10	11	11004	8	30	31	17	12	6
47_Melli.001	Bacteria	5449	104	58	98.28	4.31	66.67	1767276	0	105	105	35859	35859	16831	16831	107369	107369	41.0	4.49	89.20	11	1633	1	100	3	0	0	0
47_Melli.002	Bacteria	5449	104	58	0.00	0.00	0.00	436072	0	49	49	33911	33911	8899	8899	170913	170913	42.5	8.06	80.82	11	452	104	0	0	0	0	0
47_Melli.003	Bacteria	5449	104	58	71.34	19.75	70.59	1168102	0	186	186	9406	9406	6280	6280	170396	170396	39.1	4.17	88.78	11	1260	24	56	19	5	0	0
47_Melli.004	Bacteria	5449	104	58	48.79	12.76	36.67	538719	0	133	133	5607	5607	4050	4050	22205	22205	40.4	3.00	89.77	11	686	48	33	11	9	2	1
47_Melli.005	Bacteria	5449	104	58	90.13	12.21	23.08	2064720	0	215	215	25939	25939	9603	9603	240626	240626	36.0	3.54	86.94	11	2235	25	70	7	2	0	0
47_Melli.006	Bacteria	5449	104	58	43.03	25.27	81.82	716569	0	196	196	4560	4560	3655	3655	18610	18610	42.6	2.88	88.63	11	885	54	33	9	8	0	0
47_Melli.007	Bacteria	5449	104	58	63.79	74.37	70.18	1532048	0	408	408	4734	4734	3755	3755	20004	20004	44.0	3.04	89.28	11	1787	49	25	13	9	4	4
47_Melli.008	Bacteria	5449	104	58	73.29	104.02	67.76	1248820	0	280	280	6952	6952	4460	4460	23533	23533	40.0	1.85	89.99	11	1531	31	40	10	13	3	7
47_Melli.009	Bacteria	5449	104	58	9.09	0.00	0.00	305721	0	36	36	24241	24241	8492	8492	32823	32823	41.0	3.92	88.55	11	309	95	9	0	0	0	0
47_Melli.010	Bacteria	5449	104	58	5.17	0.00	0.00	547783	0	75	75	18546	18546	7303	7303	65478	65478	42.4	3.50	95.38	11	245	100	4	0	0	0	0
47_Melli.011	Bacteria	5449	104	58	21.88	8.45	11.11	2074108	0	338	338	12789	12789	6136	6136	103620	103620	34.9	2.83	83.94	11	2398	87	12	3	2	0	0
47_Melli.012	Bacteria	5449	104	58	94.83	7.71	62.50	1597206	0	308	308	7568	7568	5185	5185	38306	38306	45.0	2.57	89.20	11	1647	3	93	8	0	0	0
47_Melli.013	Bacteria	5449	104	58	63.38	7.76	20.00	708032	0	69	69	36208	36208	10261	10261	100610	100610	40.7	1.52	91.17	11	746	49	50	5	0	0	0
47_Melli.014	Bacteria	5449	104	58	43.65	27.90	79.55	2279253	0	639	639	4214	4214	3566	3566	65714	65714	48.2	2.41	85.89	11	2371	66	19	11	5	3	0
47_Melli.015	Bacteria	5449	104	58	83.64	68.35	90.36	2459661	0	836	836	3614	3614	2942	2942	28014	28014	41.6	3.03	86.79	11	3181	25	49	18	8	1	3
47_Melli.016	Bacteria	5449	104	58	98.28	24.67	3.57	3419519	0	614	614	15280	15280	5569	5569	291739	291739	35.0	4.53	85.79	11	3773	1	77	25	1	0	0
47_Melli.017	Bacteria	5449	104	58	80.64	64.73	83.58	4049532	0	1609	1609	2751	2751	2516	2516	50301	50301	44.9	3.34	89.41	11	5004	36	37	19	8	4	0
47_Melli.018	Bacteria	5449	104	58	100.00	29.66	23.81	2280580	0	386	386	114251	114251	5908	5908	767032	767032	48.5	4.92	90.09	11	2238	0	87	15	2	0	0
47_Melli.019	Bacteria	5449	104	58	80.06	34.06	81.40	1371491	0	392	392	5210	5210	3498	3498	31058	31058	39.7	2.30	87.02	11	1776	26	50	22	5	1	0
47_Melli.020	Bacteria	5449	104	58	7.68	5.17	50.00	4382021	0	1351	1351	4306	4306	3243	3243	59896	59896	31.9	3.73	80.36	11	5236	95	7	1	1	0	0
47_Melli.021	Bacteria	5449	104	58	2.59	0.00	0.00	849421	0	303	303	3546	3546	2803	2803	21884	21884	38.7	2.31	94.92	11	514	102	2	0	0	0	0
47_Melli.022	Bacteria	5449	104	58	7.05	2.04	75.00	2568900	0	447	447	16055	16055	5746	5746	214731	214731	37.7	2.67	82.96	11	3013	99	3	1	1	0	0
47_Melli.023	Bacteria	5449	104	58	0.00	0.00	0.00	118142	0	66	66	1708	1708	1790	1790	9315	9315	41.9	9.03	88.63	4	79	104	0	0	0	0	0
47_Melli.024	Bacteria	5449	104	58	50.41	15.14	92.00	1000515	0	353	353	3922	3922	2834	2834	40242	40242	37.2	1.50	86.59	11	1354	59	34	7	2	2	0
47_Melli.025	Bacteria	5449	104	58	1.72	0.00	0.00	259919	0	106	106	2806	2806	2452	2452	17154	17154	42.7	1.14	85.20	11	365	103	1	0	0	0	0
47_Melli.026	Bacteria	5449	104	58	15.52	10.34	100.00	437208	0	193	193	2473	2473	2265	2265	12911	12911	43.4	1.13	88.05	11	598	93	5	5	1	0	0
47_Melli.027	Bacteria	5449	104	58	8.62	3.45	100.00	315767	0	171	171	1901	1901	1846	1846	9846	9846	45.8	1.45	90.73	11	417	99	4	0	1	0	0
47_Melli.028	Bacteria	5449	104	58	13.64	7.52	90.91	222583	0	129	129	1722	1722	1725	1725	6792	6792	44.0	1.52	92.36	11	260	87	11	5	0	1	0
47_Melli.029	Bacteria	5449	104	58	75.00	30.75	5.95	5484147	0	2220	2220	2716	2716	2470	2470	88122	88122	43.5	2.40	79.95	11	6941	20	48	26	8	1	1
47_Melli.030	Bacteria	5449	104	58	95.82	59.61	0.00	3049569	0	809	809	6349	6349	3769	3769	120868	120868	37.5	2.23	87.58	11	3690	14	51	35	3	1	0
47_Melli.031	Bacteria	5449	104	58	40.00	32.76	80.65	829054	0	386	386	2414	2414	2147	2147	18372	18372	40.9	1.14	90.27	11	1191	77	14	7	4	2	0
47_Melli.032	Bacteria	5449	104	58	75.49	31.10	73.81	6554415	0	3045	3045	2250	2250	2152	2152	89205	89205	49.9	2.81	88.29	11	8333	21	49	30	4	0	0
47_Melli.033	Bacteria	5449	104	58	4.08	1.88	0.00	9435685	0	4748	4748	2062	2062	1987	1987	19637	19637	25.8	2.01	77.71	11	13345	98	4	2	0	0	0
47_Melli.034	Bacteria	5449	104	58	16.38	1.72	0.00	1279951	0	718	718	1792	1792	1782	1782	11049	11049	40.6	1.34	86.44	11	1926	93	10	1	0	0	0
47_Melli.035	Bacteria	5449	104	58	33.62	24.14	61.11	874921	0	448	448	1941	1941	1952	1952	13906	13906	38.7	1.08	88.55	11	1308	82	10	9	3	0	0
47_Melli.036	Bacteria	5449	104	58	0.00	0.00	0.00	1138580	0	682	682	1587	1587	1669	1669	11317	11317	42.9	2.23	95.68	11	928	104	0	0	0	0	0
47_Melli.037	Bacteria	5449	104	58	22.02	13.79	64.29	1705435	0	1033	1033	1629	1629	1650	1650	7442	7442	44.7	1.73	89.84	11	2444	86	11	5	1	1	0
47_Melli.038	Bacteria	5449	104	58	31.35	17.40	76.47	8914756	0	4581	4581	1994	1994	1946	1946	49876	49876	37.0	2.11	87.22	11	11446	81	14	5	4	0	0
47_Melli.039	Bacteria	5449	104	58	70.51	51.65	5.43	10061173	0	5410	5410	1856	1856	1859	1859	54958	54958	30.2	2.13	79.40	11	15752	34	53	12	1	0	4
47_Melli.040	Bacteria	5449	104	58	8.93	12.38	6.25	9669132	0	5332	5332	1809	1809	1813	1813	59916	59916	31.7	1.92	87.74	11	11713	97	2	3	1	0	1
47_Melli.041	Bacteria	5449	104	58	86.30	43.98	36.26	4816500	0	1921	1921	3105	3105	2507	2507	32169	32169	37.0	2.36	80.23	11	5986	17	46	18	10	7	6
47_Melli.042	Bacteria	5449	104	58	84.76	65.19	87.21	3763045	0	2068	2068	1869	1869	1819	1819	13676	13676	59.4	3.61	88.56	11	4928	16	37	38	10	3	0
51_Scapto.001	Bacteria	5449	104	58	87.93	1.72	0.00	1226368	0	54	54	37527	37527	22710	22710	156369	156369	32.9	2.35	87.33	11	1212	7	96	1	0	0	0
51_Scapto.002	Bacteria	5449	104	58	10.34	0.00	0.00	214314	0	35	35	9796	9796	6123	6123	47454	47454	33.7	3.84	82.63	11	230	98	6	0	0	0	0
51_Scapto.003	Bacteria	5449	104	58	65.52	0.00	0.00	906414	0	56	56	48366	48366	16185	16185	119237	119237	29.2	5.06	87.11	11	922	22	82	0	0	0	0
51_Scapto.004	Bacteria	5449	104	58	34.48	0.00	0.00	430691	0	67	67	28941	28941	6428	6428	73326	73326	29.1	5.63	86.33	11	441	82	22	0	0	0	0
51_Scapto.005	Bacteria	5449	104	58	0.00	0.00	0.00	468092	0	143	143	4523	4523	3273	3273	39918	39918	36.2	6.14	76.64	11	560	104	0	0	0	0	0
51_Scapto.006	Bacteria	5449	104	58	10.92	0.00	0.00	410423	0	101	101	7552	7552	4063	4063	45055	45055	46.4	14.45	83.01	11	435	72	32	0	0	0	0
51_Scapto.007	Bacteria	5449	104	58	0.00	0.00	0.00	467805	0	44	44	22297	22297	10631	10631	45538	45538	50.9	5.86	76.32	11	432	104	0	0	0	0	0
51_Scapto.008	Bacteria	5449	104	58	1.88	0.00	0.00	912395	0	339	339	3307	3307	2691	2691	13258	13258	28.4	5.07	75.94	11	1059	102	2	0	0	0	0
51_Scapto.009	Bacteria	5449	104	58	79.47	40.44	78.79	2082794	0	541	541	5090	5090	3849	3849	30050	30050	39.3	4.00	89.69	11	2247	37	40	24	3	0	0
51_Scapto.010	Bacteria	5449	104	58	1.80	0.00	0.00	1468837	0	272	272	9483	9483	5400	5400	105442	105442	42.5	7.14	80.74	11	1601	97	7	0	0	0	0
51_Scapto.011	Bacteria	5449	104	58	0.00	0.00	0.00	441693	0	105	105	6596	6596	4206	4206	97152	97152	44.3	16.25	86.08	11	526	104	0	0	0	0	0
51_Scapto.012	Bacteria	5449	104	58	48.76	10.03	18.75	848542	0	327	327	2929	2929	2594	2594	20983	20983	39.9	2.86	91.39	11	988	44	48	10	2	0	0
51_Scapto.013	Bacteria	5449	104	58	22.95	13.79	30.00	1696724	0	546	546	3922	3922	3107	3107	23583	23583	33.8	5.21	82.16	11	1997	78	20	4	2	0	0
51_Scapto.014	Bacteria	5449	104	58	69.44	6.90	100.00	468735	0	135	135	4905	4905	3472	3472	20024	20024	40.8	5.73	89.77	11	565	42	57	5	0	0	0
51_Scapto.015	Bacteria	5449	104	58	0.00	0.00	0.00	551521	0	203	203	2933	2933	2716	2716	40467	40467	39.9	4.98	79.17	11	708	104	0	0	0	0	0
51_Scapto.016	Bacteria	5449	104	58	0.00	0.00	0.00	336436	0	110	110	4128	4128	3058	3058	22117	22117	43.6	9.40	92.03	11	154	104	0	0	0	0	0
51_Scapto.017	Bacteria	5449	104	58	6.50	0.00	0.00	640787	0	168	168	6814	6814	3814	3814	156736	156736	43.0	2.81	84.93	11	666	97	7	0	0	0	0
51_Scapto.018	Bacteria	5449	104	58	0.00	0.00	0.00	548608	0	160	160	5551	5551	3428	3428	75498	75498	45.8	9.11	92.63	11	371	104	0	0	0	0	0
51_Scapto.019	Bacteria	5449	104	58	66.46	47.45	53.85	2244857	0	820	820	3197	3197	2737	2737	39415	39415	38.8	2.81	89.47	11	2601	37	34	25	7	1	0
51_Scapto.020	Bacteria	5449	104	58	15.75	0.16	0.00	923205	0	320	320	3412	3412	2885	2885	72472	72472	34.1	2.17	84.23	11	1123	87	16	1	0	0	0
51_Scapto.021	Bacteria	5449	104	58	0.57	0.00	0.00	7493663	0	2998	2998	2988	2988	2499	2499	47211	47211	27.2	3.48	77.42	11	9476	103	1	0	0	0	0
51_Scapto.022	Bacteria	5449	104	58	52.23	24.48	100.00	2281795	0	426	426	9146	9146	5356	5356	62392	62392	36.2	1.77	89.53	11	2601	68	19	17	0	0	0
51_Scapto.023	Bacteria	5449	104	58	21.38	0.00	0.00	492334	0	94	94	8791	8791	5237	5237	40663	40663	38.5	1.20	87.61	11	575	85	19	0	0	0	0
51_Scapto.024	Bacteria	5449	104	58	90.44	27.05	57.69	3657817	0	1042	1042	8030	8030	3510	3510	62775	62775	36.2	2.37	84.29	11	4187	24	60	17	3	0	0
51_Scapto.025	Bacteria	5449	104	58	74.14	101.60	55.18	4052300	0	1586	1586	3157	3157	2555	2555	49830	49830	43.3	2.84	91.15	11	4646	17	41	18	6	4	18
51_Scapto.026	Bacteria	5449	104	58	95.69	13.70	22.22	3236977	0	1006	1006	4340	4340	3217	3217	28326	28326	47.4	5.63	88.16	11	3760	3	85	15	1	0	0
51_Scapto.027	Bacteria	5449	104	58	21.38	25.75	60.37	176158	0	86	86	2122	2122	2048	2048	6648	6648	37.2	1.29	87.32	11	298	66	9	8	6	2	13
51_Scapto.028	Bacteria	5449	104	58	6.03	0.00	0.00	222963	0	66	66	5327	5327	3378	3378	38018	38018	37.5	1.38	82.47	11	307	100	4	0	0	0	0
51_Scapto.029	Bacteria	5449	104	58	31.21	21.72	36.67	3472799	0	1781	1781	2002	2002	1949	1949	47581	47581	32.7	1.71	80.23	11	4868	80	15	3	3	3	0
51_Scapto.030	Bacteria	5449	104	58	49.48	11.90	46.15	1036071	0	483	483	2411	2411	2145	2145	10431	10431	36.4	1.12	86.57	11	1549	66	27	10	1	0	0
51_Scapto.031	Bacteria	5449	104	58	30.17	6.90	75.00	2183199	0	1008	1008	2306	2306	2165	2165	17445	17445	34.2	2.21	83.17	11	3316	85	15	4	0	0	0
51_Scapto.032	Bacteria	5449	104	58	44.66	19.83	35.29	780624	0	387	387	2215	2215	2017	2017	8103	8103	38.9	1.46	90.86	11	1066	73	19	11	0	1	0
51_Scapto.033	Bacteria	5449	104	58	6.94	0.00	0.00	1698306	0	900	900	1819	1819	1887	1887	19807	19807	37.2	2.07	81.68	11	2455	89	15	0	0	0	0
51_Scapto.034	Bacteria	5449	104	58	55.46	31.03	68.18	1185538	0	492	492	2888	2888	2409	2409	16006	16006	40.1	1.00	88.31	11	1585	66	24	10	4	0	0
51_Scapto.035	Bacteria	5449	104	58	0.16	0.00	0.00	1525501	0	880	880	1679	1679	1733	1733	11836	11836	36.6	2.44	94.15	11	1282	103	1	0	0	0	0
51_Scapto.036	Bacteria	5449	104	58	71.63	20.95	13.51	2324703	0	1232	1232	1960	1960	1886	1886	13403	13403	44.9	2.37	74.22	11	2883	24	51	18	6	3	2
89_Scapto.001	Bacteria	5449	104	58	88.71	1.72	0.00	1225095	0	44	44	57400	57400	27843	27843	141666	141666	32.9	2.53	87.78	11	1203	23	80	1	0	0	0
89_Scapto.002	Bacteria	5449	104	58	94.83	18.34	38.33	1355327	0	77	77	40005	40005	17601	17601	150936	150936	29.6	4.97	86.47	11	1368	3	63	27	11	0	0
89_Scapto.003	Bacteria	5449	104	58	8.62	0.00	0.00	352753	0	104	104	4937	4937	3391	3391	26853	26853	32.1	5.06	79.48	11	423	99	5	0	0	0	0
89_Scapto.004	Bacteria	5449	104	58	13.64	0.16	100.00	495254	0	190	190	3209	3209	2606	2606	15972	15972	30.5	4.67	77.49	11	600	74	29	1	0	0	0
89_Scapto.005	Bacteria	5449	104	58	61.10	14.66	50.00	1269968	0	410	410	3569	3569	3097	3097	61635	61635	38.2	5.33	87.59	11	1433	34	62	6	2	0	0
89_Scapto.006	Bacteria	5449	104	58	0.00	0.00	0.00	342732	0	54	54	28144	28144	6346	6346	72952	72952	48.0	20.52	80.82	11	345	104	0	0	0	0	0
89_Scapto.007	Bacteria	5449	104	58	79.89	47.41	43.14	2207291	0	749	749	3640	3640	2946	2946	39378	39378	39.2	3.37	91.06	11	2477	15	54	27	8	0	0
89_Scapto.008	Bacteria	5449	104	58	81.03	39.66	25.58	2332476	0	533	533	6470	6470	4376	4376	58559	58559	33.7	3.80	87.51	11	2618	47	43	6	5	2	1
89_Scapto.009	Bacteria	5449	104	58	63.01	29.14	60.00	937405	0	168	168	23637	23637	5579	5579	116652	116652	41.2	2.60	90.22	11	1044	51	39	10	3	1	0
89_Scapto.010	Bacteria	5449	104	58	0.00	0.00	0.00	1734656	0	502	502	4663	4663	3455	3455	19255	19255	25.5	4.20	79.15	11	1891	104	0	0	0	0	0
89_Scapto.011	Bacteria	5449	104	58	61.05	21.24	90.32	2063954	0	737	737	3299	3299	2800	2800	214647	214647	41.5	2.89	89.57	11	2247	54	33	13	2	2	0
89_Scapto.012	Bacteria	5449	104	58	41.07	22.02	38.10	786305	0	243	243	3887	3887	3235	3235	194127	194127	43.5	2.33	90.97	11	888	68	22	12	1	1	0
89_Scapto.013	Bacteria	5449	104	58	45.85	12.07	22.22	1217348	0	328	328	5407	5407	3711	3711	76632	76632	37.8	3.12	87.71	11	1444	74	25	3	2	0	0
89_Scapto.014	Bacteria	5449	104	58	28.45	3.45	50.00	802882	0	262	262	4002	4002	3064	3064	36882	36882	38.9	2.20	90.91	11	905	87	15	2	0	0	0
89_Scapto.015	Bacteria	5449	104	58	14.66	4.39	55.56	257104	0	66	66	6331	6331	3895	3895	49684	49684	38.8	1.38	80.77	11	285	59	36	9	0	0	0
89_Scapto.016	Bacteria	5449	104	58	7.74	1.72	100.00	1945290	0	709	709	3289	3289	2743	2743	25810	25810	33.8	4.05	82.74	11	2270	96	7	1	0	0	0
89_Scapto.017	Bacteria	5449	104	58	0.00	0.00	0.00	162674	0	51	51	3734	3734	3189	3189	23248	23248	38.2	1.18	94.26	11	103	104	0	0	0	0	0
89_Scapto.018	Bacteria	5449	104	58	17.24	12.59	40.54	114574	0	31	31	5911	5911	3695	3695	13139	13139	38.2	1.32	90.18	11	150	56	15	31	2	0	0
89_Scapto.019	Bacteria	5449	104	58	71.32	20.30	63.64	1432473	0	581	581	2831	2831	2465	2465	29459	29459	37.7	2.19	88.98	11	1728	41	42	15	6	0	0
89_Scapto.020	Bacteria	5449	104	58	31.54	10.34	100.00	837528	0	206	206	6330	6330	4065	4065	21901	21901	36.4	1.17	90.36	11	978	81	16	7	0	0	0
89_Scapto.021	Bacteria	5449	104	58	0.00	0.00	0.00	1632749	0	615	615	3119	3119	2654	2654	55735	55735	43.2	5.71	95.48	11	812	104	0	0	0	0	0
89_Scapto.022	Bacteria	5449	104	58	54.23	45.11	60.87	1483543	0	309	309	9963	9963	4801	4801	40912	40912	41.4	1.32	89.06	11	1727	50	35	10	6	3	0
89_Scapto.023	Bacteria	5449	104	58	62.07	20.69	100.00	813233	0	230	230	4854	4854	3535	3535	19491	19491	39.1	1.54	93.59	11	903	63	28	13	0	0	0
89_Scapto.024	Bacteria	5449	104	58	43.97	16.50	60.00	717273	0	153	153	8512	8512	4688	4688	39740	39740	37.7	1.04	88.51	11	869	58	31	10	5	0	0
89_Scapto.025	Bacteria	5449	104	58	54.23	43.97	58.18	789687	0	117	117	15327	15327	6749	6749	51243	51243	38.6	1.06	89.58	11	875	48	29	13	14	0	0
89_Scapto.026	Bacteria	5449	104	58	34.01	33.93	77.78	3118634	0	1398	1398	2361	2361	2230	2230	40712	40712	44.0	2.41	91.81	11	3251	60	22	7	5	4	6
89_Scapto.027	Bacteria	5449	104	58	1.72	0.00	0.00	771491	0	173	173	12393	12393	4459	4459	55832	55832	52.9	4.37	77.23	11	709	103	1	0	0	0	0
89_Scapto.028	Bacteria	5449	104	58	67.54	30.52	7.41	4059387	0	1439	1439	3480	3480	2820	2820	56961	56961	33.2	1.74	82.04	11	5320	54	34	12	3	1	0
89_Scapto.029	Bacteria	5449	104	58	31.90	1.72	0.00	884174	0	357	357	2751	2751	2476	2476	20784	20784	37.3	1.67	90.49	11	1123	83	20	1	0	0	0
89_Scapto.030	Bacteria	5449	104	58	5.33	0.00	0.00	4368229	0	1971	1971	2358	2358	2216	2216	73008	73008	26.7	1.93	76.29	11	5944	100	4	0	0	0	0
89_Scapto.031	Bacteria	5449	104	58	56.90	28.45	77.27	1520650	0	568	568	3192	3192	2677	2677	35831	35831	37.9	1.19	87.84	11	2045	55	33	13	3	0	0
89_Scapto.032	Bacteria	5449	104	58	92.95	47.92	79.41	4194027	0	1187	1187	6252	6252	3533	3533	75106	75106	36.7	1.92	87.48	11	4731	17	53	34	0	0	0
89_Scapto.033	Bacteria	5449	104	58	36.29	16.54	83.33	1383395	0	647	647	2340	2340	2138	2138	14642	14642	41.4	1.40	88.00	11	1898	76	18	9	1	0	0
89_Scapto.034	Bacteria	5449	104	58	10.50	5.33	0.00	6179472	0	3014	3014	2122	2122	2050	2050	29315	29315	30.0	1.66	80.51	11	8259	97	3	4	0	0	0
89_Scapto.035	Bacteria	5449	104	58	71.08	35.69	24.14	4918113	0	2386	2386	2137	2137	2061	2061	36243	36243	34.1	1.57	82.68	11	6600	51	34	14	5	0	0
89_Scapto.036	Bacteria	5449	104	58	6.90	0.00	0.00	3992031	0	1947	1947	2099	2099	2050	2050	42179	42179	37.7	2.46	89.79	11	3979	100	4	0	0	0	0
89_Scapto.037	Bacteria	5449	104	58	57.92	45.69	21.95	2665199	0	1416	1416	1954	1954	1882	1882	16538	16538	37.6	2.13	91.86	11	3451	56	28	13	6	0	1
89_Scapto.038	Bacteria	5449	104	58	94.51	35.25	35.71	2981722	0	1406	1406	2320	2320	2120	2120	11942	11942	48.3	2.20	87.69	11	3862	5	61	36	2	0	0
89_Scapto.039	Bacteria	5449	104	58	32.24	12.57	13.21	1466190	0	935	935	1517	1517	1568	1568	9478	9478	40.9	2.63	75.70	11	1901	51	32	15	2	2	2
89_Scapto.040	Bacteria	5449	104	58	36.07	3.62	0.00	994958	0	571	571	1752	1752	1742	1742	6536	6536	55.8	2.31	82.96	11	1419	58	40	6	0	0	0
90_Scapto.001	Bacteria	5449	104	58	36.21	0.00	0.00	571113	0	18	18	47673	47673	31728	31728	111522	111522	32.9	4.36	86.54	11	572	43	61	0	0	0	0
90_Scapto.002	Bacteria	5449	104	58	60.34	0.00	0.00	677454	0	35	35	44814	44814	19355	19355	131095	131095	33.3	2.60	88.48	11	652	63	41	0	0	0	0
90_Scapto.003	Bacteria	5449	104	58	6.90	0.00	0.00	171749	0	28	28	13751	13751	6133	6133	57152	57152	32.9	3.14	82.49	11	203	99	5	0	0	0	0
90_Scapto.004	Bacteria	5449	104	58	0.00	0.00	0.00	101716	0	40	40	2822	2822	2542	2542	9921	9921	30.9	3.91	76.77	11	131	104	0	0	0	0	0
90_Scapto.005	Bacteria	5449	104	58	0.00	0.00	0.00	171209	0	57	57	4252	4252	3003	3003	16127	16127	32.0	6.27	74.78	11	192	104	0	0	0	0	0
90_Scapto.006	Bacteria	5449	104	58	0.00	0.00	0.00	207571	0	83	83	3040	3040	2500	2500	9941	9941	31.6	6.75	78.91	11	226	104	0	0	0	0	0
